route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246096924610003,246096924610003+1785530+1,New Haven,1554,0,,16,1,1
3,246096924610003,246096924610003+1785543+0,Grand Central,1557,1,,5,1,0
3,246096924610003,246096924610003+1785551+1,New Haven,1560,0,,16,1,1
3,246096924610003,246096924610003+1785558+1,New Haven,1562,0,,16,1,1
3,246096924610003,246096924610003+1785563+0,Grand Central,1563,1,,5,1,0
3,246096924610003,246096924610003+1785569+0,Grand Central,1565,1,,5,1,0
3,246096924610003,246096924610003+1785579+1,New Haven,1568,0,,16,1,1
3,246096924610003,246096924610003+1785582+0,Grand Central,1569,1,,5,1,0
3,246096924610003,246096924610003+1785592+0,Grand Central,1571,1,,5,1,0
3,246096924610003,246096924610003+1785596+1,New Haven,1572,0,,16,1,1
3,246096924610003,246096924610003+1785599+0,Grand Central,1573,1,,5,1,0
3,246096924610003,246096924610003+1785605+1,New Haven,1574,0,,16,1,1
3,246096924610003,246096924610003+1785612+0,Grand Central,1575,1,,5,1,0
3,246096924610003,246096924610003+1785618+1,New Haven,1576,0,,16,1,1
3,246096924610003,246096924610003+1785623+0,Grand Central,1577,1,,5,1,0
3,246096924610003,246096924610003+1785632+0,Grand Central,1579,1,,5,1,0
3,246096924610003,246096924610003+1785641+0,New Haven,1582,0,,16,1,0
3,246096924610003,246096924610003+1785651+0,New Haven,1584,0,,16,1,0
4,246096924610003,246096924610003+1785722+1,Grand Central,1711,1,,8,1,1
4,246096924610003,246096924610003+1785727+1,New Canaan,1712,0,,19,1,1
4,246096924610003,246096924610003+1785738+1,Grand Central,1723,1,,8,1,1
4,246096924610003,246096924610003+1785750+1,Grand Central,1731,1,,8,1,1
4,246096924610003,246096924610003+1785758+1,Grand Central,1735,1,,8,1,1
4,246096924610003,246096924610003+1785765+0,New Canaan,1740,0,,19,1,0
4,246096924610003,246096924610003+1785780+1,New Canaan,1750,0,,19,1,1
4,246096924610003,246096924610003+1785789+1,New Canaan,1752,0,,19,1,1
4,246096924610003,246096924610003+1785809+1,New Canaan,1770,0,,19,1,1
4,246096924610003,246096924610003+1785818+1,New Canaan,1774,0,,19,1,1
4,246096924610003,246096924610003+1785822+0,Grand Central,1775,1,,8,1,0
4,246096924610003,246096924610003+1785826+0,Grand Central,1777,1,,8,1,0
5,246096924610003,246096924610003+1785869+1,Grand Central,1811,1,,10,1,1
5,246096924610003,246096924610003+1785880+1,Grand Central,1819,1,,10,1,1
5,246096924610003,246096924610003+1785892+1,Grand Central,1831,1,,10,1,1
5,246096924610003,246096924610003+1785905+1,Grand Central,1841,1,,10,1,1
5,246096924610003,246096924610003+1785925+1,Danbury,1860,0,,21,1,1
5,246096924610003,246096924610003+1785938+1,Danbury,1868,0,,21,1,1
5,246096924610003,246096924610003+1785954+0,Danbury,1882,0,,21,1,0
2,246096924610003,246096924610003+1786646+1,Grand Central,306,1,,3,1,1
2,246096924610003,246096924610003+1786661+1,North White Plains,309,0,,14,1,1
2,246096924610003,246096924610003+1786679+1,Grand Central,312,1,,3,1,1
2,246096924610003,246096924610003+1786692+1,Grand Central,314,1,,3,1,1
2,246096924610003,246096924610003+1786721+1,Grand Central,326,1,,3,1,1
2,246096924610003,246096924610003+1786745+1,Grand Central,332,1,,3,1,1
2,246096924610003,246096924610003+1786760+0,Grand Central,334,1,,3,1,0
2,246096924610003,246096924610003+1786800+0,North White Plains,345,0,,14,1,0
2,246096924610003,246096924610003+1786806+1,North White Plains,349,0,,14,1,1
3,246096924610003,246096924610003+1786822+1,Grand Central,3507,1,,5,1,1
2,246096924610003,246096924610003+1786829+1,Crestwood,351,0,,14,1,1
3,246096924610003,246096924610003+1786859+1,Grand Central,3537,1,,5,1,1
2,246096924610003,246096924610003+1786887+1,Crestwood,355,0,,14,1,1
2,246096924610003,246096924610003+1786901+1,Crestwood,357,0,,14,1,1
2,246096924610003,246096924610003+1786913+1,North White Plains,359,0,,14,1,1
2,246096924610003,246096924610003+1786920+1,Crestwood,361,0,,14,1,1
2,246096924610003,246096924610003+1786926+1,North White Plains,363,0,,14,1,1
2,246096924610003,246096924610003+1786932+1,Crestwood,365,0,,14,1,1
2,246096924610003,246096924610003+1786937+0,Grand Central,366,1,,3,1,0
2,246096924610003,246096924610003+1786942+1,Mt Vernon West,367,0,,14,1,1
2,246096924610003,246096924610003+1786948+0,Grand Central,368,1,,3,1,0
2,246096924610003,246096924610003+1786952+0,Grand Central,370,1,,3,1,0
1,246096924610003,246096924610003+1787005+1,Grand Central,426,1,,1,1,1
1,246096924610003,246096924610003+1787024+1,Grand Central,436,1,,1,1,1
1,246096924610003,246096924610003+1787031+1,Grand Central,440,1,,1,1,1
1,246096924610003,246096924610003+1787036+0,Greystone,443,0,,12,1,0
2,246096924610003,246096924610003+1787099+1,Grand Central,4608,1,,3,1,1
1,246096924610003,246096924610003+1787107+1,Greystone,461,0,,12,1,1
2,246096924610003,246096924610003+1787144+1,Southeast,4649,0,,14,1,1
1,246096924610003,246096924610003+1787149+1,Greystone,465,0,,12,1,1
2,246096924610003,246096924610003+1787160+1,Southeast,4661,0,,14,1,1
1,246096924610003,246096924610003+1787170+1,Greystone,469,0,,12,1,1
1,246096924610003,246096924610003+1787202+0,Grand Central,4744,1,,1,1,0
1,246096924610003,246096924610003+1787215+1,Greystone,477,0,,12,1,1
2,246096924610003,246096924610003+1787294+0,Grand Central,500,1,,3,1,0
2,246096924610003,246096924610003+1787336+1,North White Plains,503,0,,14,1,1
2,246096924610003,246096924610003+1787341+1,Grand Central,504,1,,3,1,1
2,246096924610003,246096924610003+1787350+1,Grand Central,506,1,,3,1,1
2,246096924610003,246096924610003+1787356+1,North White Plains,507,0,,14,1,1
2,246096924610003,246096924610003+1787361+1,Grand Central,508,1,,3,1,1
2,246096924610003,246096924610003+1787365+1,North White Plains,509,0,,14,1,1
2,246096924610003,246096924610003+1787371+1,North White Plains,511,0,,14,1,1
2,246096924610003,246096924610003+1787380+1,Grand Central,512,1,,3,1,1
2,246096924610003,246096924610003+1787391+1,North White Plains,513,0,,14,1,1
2,246096924610003,246096924610003+1787406+1,North White Plains,515,0,,14,1,1
2,246096924610003,246096924610003+1787421+0,North White Plains,517,0,,14,1,0
2,246096924610003,246096924610003+1787437+0,North White Plains,519,0,,14,1,0
2,246096924610003,246096924610003+1787443+1,Grand Central,520,1,,3,1,1
2,246096924610003,246096924610003+1787463+1,Grand Central,522,1,,3,1,1
2,246096924610003,246096924610003+1787481+1,Grand Central,524,1,,3,1,1
2,246096924610003,246096924610003+1787485+0,North White Plains,525,0,,14,1,0
2,246096924610003,246096924610003+1787597+0,Grand Central,538,1,,3,1,0
2,246096924610003,246096924610003+1787614+0,Grand Central,540,1,,3,1,0
2,246096924610003,246096924610003+1787619+0,North White Plains,541,0,,14,1,0
2,246096924610003,246096924610003+1787625+0,North White Plains,543,0,,14,1,0
2,246096924610003,246096924610003+1787631+0,Grand Central,544,1,,3,1,0
2,246096924610003,246096924610003+1787636+0,North White Plains,545,0,,14,1,0
2,246096924610003,246096924610003+1787644+1,North White Plains,547,0,,14,1,1
2,246096924610003,246096924610003+1787663+0,Grand Central,552,1,,3,1,0
2,246096924610003,246096924610003+1787674+0,Grand Central,554,1,,3,1,0
2,246096924610003,246096924610003+1787693+0,Grand Central,556,1,,3,1,0
2,246096924610003,246096924610003+1787704+1,North White Plains,557,0,,14,1,1
2,246096924610003,246096924610003+1787715+0,Grand Central,558,1,,3,1,0
2,246096924610003,246096924610003+1787730+0,Grand Central,560,1,,3,1,0
2,246096924610003,246096924610003+1787747+0,Grand Central,562,1,,3,1,0
2,246096924610003,246096924610003+1787756+1,North White Plains,563,0,,14,1,1
2,246096924610003,246096924610003+1787763+0,Grand Central,564,1,,3,1,0
2,246096924610003,246096924610003+1787789+1,North White Plains,567,0,,14,1,1
2,246096924610003,246096924610003+1787795+0,Grand Central,568,1,,3,1,0
2,246096924610003,246096924610003+1787811+0,Grand Central,570,1,,3,1,0
2,246096924610003,246096924610003+1787828+0,Grand Central,572,1,,3,1,0
2,246096924610003,246096924610003+1787855+1,North White Plains,573,0,,14,1,1
2,246096924610003,246096924610003+1787862+0,Grand Central,574,1,,3,1,0
2,246096924610003,246096924610003+1787920+0,North White Plains,583,0,,14,1,0
2,246096924610003,246096924610003+1787951+0,Grand Central,588,1,,3,1,0
2,246096924610003,246096924610003+1788018+1,Grand Central,604,1,,3,1,1
2,246096924610003,246096924610003+1788029+1,Grand Central,606,1,,3,1,1
2,246096924610003,246096924610003+1788035+1,Southeast,607,0,,14,1,1
2,246096924610003,246096924610003+1788040+1,Grand Central,608,1,,3,1,1
2,246096924610003,246096924610003+1788047+1,Southeast,609,0,,14,1,1
2,246096924610003,246096924610003+1788053+1,Grand Central,610,1,,3,1,1
2,246096924610003,246096924610003+1788059+1,Southeast,611,0,,14,1,1
2,246096924610003,246096924610003+1788068+1,Grand Central,614,1,,3,1,1
2,246096924610003,246096924610003+1788093+1,Grand Central,620,1,,3,1,1
2,246096924610003,246096924610003+1788100+0,Southeast,621,0,,14,1,0
2,246096924610003,246096924610003+1788104+1,Grand Central,622,1,,3,1,1
2,246096924610003,246096924610003+1788114+0,Southeast,625,0,,14,1,0
2,246096924610003,246096924610003+1788119+1,Grand Central,626,1,,3,1,1
2,246096924610003,246096924610003+1788125+0,Southeast,629,0,,14,1,0
2,246096924610003,246096924610003+1788241+0,Southeast,633,0,,14,1,0
2,246096924610003,246096924610003+1788287+1,Grand Central,634,1,,3,1,1
2,246096924610003,246096924610003+1788332+0,Southeast,635,0,,14,1,0
2,246096924610003,246096924610003+1788430+0,Mt Kisco,639,0,,14,1,0
2,246096924610003,246096924610003+1788437+0,Grand Central,640,1,,3,1,0
2,246096924610003,246096924610003+1788453+0,Southeast,643,0,,14,1,0
2,246096924610003,246096924610003+1788461+1,Southeast,645,0,,14,1,1
2,246096924610003,246096924610003+1788466+1,Mt Kisco,647,0,,14,1,1
2,246096924610003,246096924610003+1788476+1,Southeast,649,0,,14,1,1
2,246096924610003,246096924610003+1788511+1,Southeast,651,0,,14,1,1
2,246096924610003,246096924610003+1788550+0,Grand Central,652,1,,3,1,0
2,246096924610003,246096924610003+1788594+1,Mt Kisco,653,0,,14,1,1
2,246096924610003,246096924610003+1788682+1,Southeast,655,0,,14,1,1
2,246096924610003,246096924610003+1788763+1,Brewster,657,0,,14,1,1
2,246096924610003,246096924610003+1788782+1,Southeast,659,0,,14,1,1
2,246096924610003,246096924610003+1788792+0,Grand Central,660,1,,3,1,0
2,246096924610003,246096924610003+1788798+1,Mt Kisco,661,0,,14,1,1
2,246096924610003,246096924610003+1788803+0,Grand Central,662,1,,3,1,0
2,246096924610003,246096924610003+1788809+1,Brewster,663,0,,14,1,1
2,246096924610003,246096924610003+1788814+0,Grand Central,664,1,,3,1,0
2,246096924610003,246096924610003+1788820+1,Mt Kisco,665,0,,14,1,1
2,246096924610003,246096924610003+1788824+1,Southeast,667,0,,14,1,1
2,246096924610003,246096924610003+1788828+0,Grand Central,668,1,,3,1,0
2,246096924610003,246096924610003+1788834+1,Mt Kisco,669,0,,14,1,1
2,246096924610003,246096924610003+1788839+0,Grand Central,670,1,,3,1,0
2,246096924610003,246096924610003+1788885+0,Grand Central,672,1,,3,1,0
2,246096924610003,246096924610003+1788910+1,Mt Kisco,673,0,,14,1,1
2,246096924610003,246096924610003+1788978+0,Grand Central,676,1,,3,1,0
2,246096924610003,246096924610003+1789004+1,Southeast,677,0,,14,1,1
2,246096924610003,246096924610003+1789034+0,Southeast,681,0,,14,1,0
2,246096924610003,246096924610003+1789167+0,Grand Central,696,1,,3,1,0
1,246096924610003,246096924610003+1789210+0,Croton-Harmon,703,0,,12,1,0
1,246096924610003,246096924610003+1789220+1,Croton-Harmon,705,0,,12,1,1
1,246096924610003,246096924610003+1789244+1,Croton-Harmon,711,0,,12,1,1
1,246096924610003,246096924610003+1789248+1,Grand Central,712,1,,1,1,1
1,246096924610003,246096924610003+1789252+1,Croton-Harmon,713,0,,12,1,1
1,246096924610003,246096924610003+1789259+1,Grand Central,714,1,,1,1,1
1,246096924610003,246096924610003+1789268+1,Grand Central,716,1,,1,1,1
1,246096924610003,246096924610003+1789273+0,Croton-Harmon,717,0,,12,1,0
1,246096924610003,246096924610003+1789291+1,Grand Central,724,1,,1,1,1
1,246096924610003,246096924610003+1789304+0,Croton-Harmon,729,0,,12,1,0
1,246096924610003,246096924610003+1789319+1,Grand Central,734,1,,1,1,1
1,246096924610003,246096924610003+1789334+1,Grand Central,738,1,,1,1,1
1,246096924610003,246096924610003+1789348+0,Croton-Harmon,741,0,,12,1,0
1,246096924610003,246096924610003+1789353+1,Grand Central,742,1,,1,1,1
1,246096924610003,246096924610003+1789362+1,Croton-Harmon,745,0,,12,1,1
1,246096924610003,246096924610003+1789368+0,Grand Central,746,1,,1,1,0
1,246096924610003,246096924610003+1789373+1,Croton-Harmon,747,0,,12,1,1
1,246096924610003,246096924610003+1789379+1,Croton-Harmon,749,0,,12,1,1
1,246096924610003,246096924610003+1789384+0,Grand Central,750,1,,1,1,0
1,246096924610003,246096924610003+1789389+1,Croton-Harmon,753,0,,12,1,1
1,246096924610003,246096924610003+1789395+0,Grand Central,754,1,,1,1,0
1,246096924610003,246096924610003+1789399+1,Croton-Harmon,755,0,,12,1,1
1,246096924610003,246096924610003+1789405+1,Croton-Harmon,757,0,,12,1,1
1,246096924610003,246096924610003+1789411+1,Croton-Harmon,759,0,,12,1,1
1,246096924610003,246096924610003+1789414+0,Grand Central,760,1,,1,1,0
1,246096924610003,246096924610003+1789417+1,Croton-Harmon,761,0,,12,1,1
1,246096924610003,246096924610003+1789424+0,Grand Central,764,1,,1,1,0
1,246096924610003,246096924610003+1789429+1,Croton-Harmon,765,0,,12,1,1
1,246096924610003,246096924610003+1789435+0,Grand Central,766,1,,1,1,0
1,246096924610003,246096924610003+1789440+1,Croton-Harmon,767,0,,12,1,1
1,246096924610003,246096924610003+1789444+0,Grand Central,768,1,,1,1,0
1,246096924610003,246096924610003+1789448+1,Croton-Harmon,769,0,,12,1,1
1,246096924610003,246096924610003+1789454+0,Grand Central,770,1,,1,1,0
1,246096924610003,246096924610003+1789459+1,Croton-Harmon,771,0,,12,1,1
1,246096924610003,246096924610003+1789465+0,Grand Central,772,1,,1,1,0
1,246096924610003,246096924610003+1789472+1,Croton-Harmon,775,0,,12,1,1
1,246096924610003,246096924610003+1789477+0,Grand Central,776,1,,1,1,0
1,246096924610003,246096924610003+1789481+1,Croton-Harmon,777,0,,12,1,1
1,246096924610003,246096924610003+1789493+1,Croton-Harmon,781,0,,12,1,1
1,246096924610003,246096924610003+1789498+0,Grand Central,782,1,,1,1,0
1,246096924610003,246096924610003+1789502+0,Croton-Harmon,783,0,,12,1,0
1,246096924610003,246096924610003+1789516+0,Croton-Harmon,787,0,,12,1,0
1,246096924610003,246096924610003+1789523+0,Croton-Harmon,789,0,,12,1,0
1,246096924610003,246096924610003+1789617+1,Grand Central,816,1,,1,1,1
1,246096924610003,246096924610003+1789623+0,Poughkeepsie,817,0,,12,1,0
1,246096924610003,246096924610003+1789628+1,Grand Central,818,1,,1,1,1
1,246096924610003,246096924610003+1789634+0,Poughkeepsie,821,0,,12,1,0
1,246096924610003,246096924610003+1789638+0,Poughkeepsie,825,0,,12,1,0
1,246096924610003,246096924610003+1789646+1,Grand Central,830,1,,1,1,1
1,246096924610003,246096924610003+1789652+1,Grand Central,832,1,,1,1,1
1,246096924610003,246096924610003+1789656+0,Poughkeepsie,833,0,,12,1,0
1,246096924610003,246096924610003+1789666+1,Grand Central,836,1,,1,1,1
1,246096924610003,246096924610003+1789669+0,Poughkeepsie,837,0,,12,1,0
1,246096924610003,246096924610003+1789673+1,Grand Central,838,1,,1,1,1
1,246096924610003,246096924610003+1789680+0,Poughkeepsie,839,0,,12,1,0
1,246096924610003,246096924610003+1789684+1,Grand Central,840,1,,1,1,1
1,246096924610003,246096924610003+1789690+0,Poughkeepsie,841,0,,12,1,0
1,246096924610003,246096924610003+1789695+1,Grand Central,842,1,,1,1,1
1,246096924610003,246096924610003+1789700+1,Poughkeepsie,843,0,,12,1,1
1,246096924610003,246096924610003+1789704+0,Grand Central,844,1,,1,1,0
1,246096924610003,246096924610003+1789710+0,Grand Central,846,1,,1,1,0
1,246096924610003,246096924610003+1789716+1,Poughkeepsie,847,0,,12,1,1
1,246096924610003,246096924610003+1789720+1,Poughkeepsie,849,0,,12,1,1
1,246096924610003,246096924610003+1789725+0,Grand Central,850,1,,1,1,0
1,246096924610003,246096924610003+1789730+1,Beacon,851,0,,12,1,1
1,246096924610003,246096924610003+1789735+1,Poughkeepsie,853,0,,12,1,1
1,246096924610003,246096924610003+1789740+0,Grand Central,854,1,,1,1,0
1,246096924610003,246096924610003+1789746+1,Poughkeepsie,855,0,,12,1,1
1,246096924610003,246096924610003+1789751+1,Poughkeepsie,857,0,,12,1,1
1,246096924610003,246096924610003+1789756+0,Grand Central,858,1,,1,1,0
1,246096924610003,246096924610003+1789762+0,Grand Central,862,1,,1,1,0
1,246096924610003,246096924610003+1789767+1,Poughkeepsie,863,0,,12,1,1
1,246096924610003,246096924610003+1789770+1,Poughkeepsie,865,0,,12,1,1
1,246096924610003,246096924610003+1789776+0,Grand Central,866,1,,1,1,0
1,246096924610003,246096924610003+1789781+1,Poughkeepsie,869,0,,12,1,1
1,246096924610003,246096924610003+1789786+0,Grand Central,870,1,,1,1,0
1,246096924610003,246096924610003+1789934+0,Grand Central,874,1,,1,1,0
1,246096924610003,246096924610003+1789980+1,Poughkeepsie,875,0,,12,1,1
1,246096924610003,246096924610003+1790024+0,Grand Central,876,1,,1,1,0
1,246096924610003,246096924610003+1790081+0,Grand Central,878,1,,1,1,0
1,246096924610003,246096924610003+1790125+0,Poughkeepsie,881,0,,12,1,0
1,246096924610003,246096924610003+1790150+0,Grand Central,882,1,,1,1,0
1,246096924610003,246096924610003+1790259+0,Grand Central,886,1,,1,1,0
1,246096924610003,246096924610003+1790285+0,Poughkeepsie,887,0,,12,1,0
2,246096924610003,246096924610003+1790355+1,Grand Central,920,1,,3,1,1
2,246096924610003,246096924610003+1790487+0,Wassaic,943,0,,14,1,0
2,246096924610003,246096924610003+1790552+1,Wassaic,953,0,,14,1,1
3,246096924610004,246096924610004+1784782+1,Grand Central,1213,1,,5,1,1
3,246096924610004,246096924610004+1784787+1,Grand Central,1221,1,,5,1,1
3,246096924610004,246096924610004+1784791+1,Grand Central,1225,1,,5,1,1
3,246096924610004,246096924610004+1784798+1,Grand Central,1231,1,,5,1,1
3,246096924610004,246096924610004+1784803+1,Grand Central,1233,1,,5,1,1
3,246096924610004,246096924610004+1784811+0,Grand Central,1239,1,,5,1,0
3,246096924610004,246096924610004+1784820+1,Harrison,1244,0,,16,1,1
3,246096924610004,246096924610004+1784824+1,Harrison,1248,0,,16,1,1
3,246096924610004,246096924610004+1784833+1,New Rochelle,1256,0,,16,1,1
3,246096924610004,246096924610004+1784837+1,Harrison,1260,0,,16,1,1
3,246096924610004,246096924610004+1784846+1,New Rochelle,1268,0,,16,1,1
3,246096924610004,246096924610004+1784858+0,Grand Central,1275,1,,5,1,0
3,246096924610004,246096924610004+1784883+1,Grand Central,1303,1,,5,1,1
3,246096924610004,246096924610004+1784912+1,Greenwich,1310,0,,16,1,1
3,246096924610004,246096924610004+1784921+1,Stamford,1312,0,,16,1,1
3,246096924610004,246096924610004+1784927+1,Stamford,1314,0,,16,1,1
3,246096924610004,246096924610004+1784933+1,Grand Central,1315,1,,5,1,1
3,246096924610004,246096924610004+1784938+0,Stamford,1316,0,,16,1,0
3,246096924610004,246096924610004+1784944+1,Grand Central,1317,1,,5,1,1
3,246096924610004,246096924610004+1784959+1,Grand Central,1321,1,,5,1,1
3,246096924610004,246096924610004+1784964+0,Stamford,1322,0,,16,1,0
3,246096924610004,246096924610004+1784970+0,Stamford,1324,0,,16,1,0
3,246096924610004,246096924610004+1784976+1,Grand Central,1325,1,,5,1,1
3,246096924610004,246096924610004+1784989+0,Stamford,1328,0,,16,1,0
3,246096924610004,246096924610004+1785000+1,Grand Central,1331,1,,5,1,1
3,246096924610004,246096924610004+1785005+0,Stamford,1332,0,,16,1,0
3,246096924610004,246096924610004+1785010+1,Grand Central,1333,1,,5,1,1
3,246096924610004,246096924610004+1785015+0,Stamford,1334,0,,16,1,0
3,246096924610004,246096924610004+1785020+1,Grand Central,1335,1,,5,1,1
3,246096924610004,246096924610004+1785031+0,Stamford,1338,0,,16,1,0
3,246096924610004,246096924610004+1785055+1,Stamford,1346,0,,16,1,1
3,246096924610004,246096924610004+1785066+0,Grand Central,1349,1,,5,1,0
3,246096924610004,246096924610004+1785073+1,Stamford,1352,0,,16,1,1
3,246096924610004,246096924610004+1785083+0,Grand Central,1357,1,,5,1,0
3,246096924610004,246096924610004+1785087+1,Stamford,1358,0,,16,1,1
3,246096924610004,246096924610004+1785093+0,Grand Central,1359,1,,5,1,0
3,246096924610004,246096924610004+1785097+1,Stamford,1360,0,,16,1,1
3,246096924610004,246096924610004+1785103+0,Grand Central,1361,1,,5,1,0
3,246096924610004,246096924610004+1785107+1,Old Greenwich,1362,0,,16,1,1
3,246096924610004,246096924610004+1785114+0,Grand Central,1365,1,,5,1,0
3,246096924610004,246096924610004+1785118+0,Grand Central,1367,1,,5,1,0
3,246096924610004,246096924610004+1785122+1,Stamford,1368,0,,16,1,1
3,246096924610004,246096924610004+1785128+0,Grand Central,1369,1,,5,1,0
3,246096924610004,246096924610004+1785141+0,Grand Central,1373,1,,5,1,0
3,246096924610004,246096924610004+1785146+1,Stamford,1374,0,,16,1,1
3,246096924610004,246096924610004+1785154+1,Stamford,1376,0,,16,1,1
3,246096924610004,246096924610004+1785161+0,Grand Central,1381,1,,5,1,0
3,246096924610004,246096924610004+1785166+1,Stamford,1382,0,,16,1,1
3,246096924610004,246096924610004+1785180+0,Grand Central,1385,1,,5,1,0
3,246096924610004,246096924610004+1785225+0,Grand Central,1397,1,,5,1,0
3,246096924610004,246096924610004+1785255+1,Stamford,1408,0,,16,1,1
3,246096924610004,246096924610004+1785260+1,Grand Central,1409,1,,5,1,1
3,246096924610004,246096924610004+1785274+1,Grand Central,1419,1,,5,1,1
3,246096924610004,246096924610004+1785276+1,Grand Central,1427,1,,5,1,1
3,246096924610004,246096924610004+1785279+1,Grand Central,1429,1,,5,1,1
3,246096924610004,246096924610004+1785292+1,South Norwalk,1442,0,,16,1,1
3,246096924610004,246096924610004+1785307+1,South Norwalk,1458,0,,16,1,1
3,246096924610004,246096924610004+1785311+1,Bridgeport,1470,0,,16,1,1
3,246096924610004,246096924610004+1785318+0,Grand Central,1473,1,,5,1,0
3,246096924610004,246096924610004+1785346+1,Grand Central,1507,1,,5,1,1
3,246096924610004,246096924610004+1785371+1,New Haven,1512,0,,16,1,1
3,246096924610004,246096924610004+1785377+1,Grand Central,1513,1,,5,1,1
3,246096924610004,246096924610004+1785383+1,New Haven-State St,1514,0,,16,1,1
3,246096924610004,246096924610004+1785388+0,New Haven,1516,0,,16,1,0
3,246096924610004,246096924610004+1785394+1,Grand Central,1517,1,,5,1,1
3,246096924610004,246096924610004+1785399+0,New Haven-State St,1518,0,,16,1,0
3,246096924610004,246096924610004+1785404+0,New Haven,1520,0,,16,1,0
3,246096924610004,246096924610004+1785409+0,New Haven,1522,0,,16,1,0
3,246096924610004,246096924610004+1785418+1,Grand Central,1525,1,,5,1,1
3,246096924610004,246096924610004+1785423+0,New Haven,1526,0,,16,1,0
3,246096924610004,246096924610004+1785433+1,Grand Central,1529,1,,5,1,1
3,246096924610004,246096924610004+1785438+0,New Haven,1530,0,,16,1,0
3,246096924610004,246096924610004+1785447+0,New Haven,1532,0,,16,1,0
3,246096924610004,246096924610004+1785451+1,Grand Central,1533,1,,5,1,1
3,246096924610004,246096924610004+1785462+0,New Haven,1536,0,,16,1,0
3,246096924610004,246096924610004+1785466+1,Grand Central,1537,1,,5,1,1
3,246096924610004,246096924610004+1785473+1,Grand Central,1539,1,,5,1,1
3,246096924610004,246096924610004+1785479+0,Grand Central,1541,1,,5,1,0
3,246096924610004,246096924610004+1785490+1,New Haven,1544,0,,16,1,1
3,246096924610004,246096924610004+1785495+0,Grand Central,1545,1,,5,1,0
3,246096924610004,246096924610004+1785501+1,New Haven,1546,0,,16,1,1
3,246096924610004,246096924610004+1785506+1,New Haven,1548,0,,16,1,1
3,246096924610004,246096924610004+1785511+0,Grand Central,1549,1,,5,1,0
3,246096924610004,246096924610004+1785530+1,New Haven,1554,0,,16,1,1
3,246096924610004,246096924610004+1785543+0,Grand Central,1557,1,,5,1,0
3,246096924610004,246096924610004+1785551+1,New Haven,1560,0,,16,1,1
3,246096924610004,246096924610004+1785558+1,New Haven,1562,0,,16,1,1
3,246096924610004,246096924610004+1785563+0,Grand Central,1563,1,,5,1,0
3,246096924610004,246096924610004+1785569+0,Grand Central,1565,1,,5,1,0
3,246096924610004,246096924610004+1785579+1,New Haven,1568,0,,16,1,1
3,246096924610004,246096924610004+1785582+0,Grand Central,1569,1,,5,1,0
3,246096924610004,246096924610004+1785592+0,Grand Central,1571,1,,5,1,0
3,246096924610004,246096924610004+1785596+1,New Haven,1572,0,,16,1,1
3,246096924610004,246096924610004+1785599+0,Grand Central,1573,1,,5,1,0
3,246096924610004,246096924610004+1785605+1,New Haven,1574,0,,16,1,1
3,246096924610004,246096924610004+1785612+0,Grand Central,1575,1,,5,1,0
3,246096924610004,246096924610004+1785618+1,New Haven,1576,0,,16,1,1
3,246096924610004,246096924610004+1785623+0,Grand Central,1577,1,,5,1,0
3,246096924610004,246096924610004+1785632+0,Grand Central,1579,1,,5,1,0
3,246096924610004,246096924610004+1785641+0,New Haven,1582,0,,16,1,0
3,246096924610004,246096924610004+1785651+0,New Haven,1584,0,,16,1,0
4,246096924610004,246096924610004+1785722+1,Grand Central,1711,1,,8,1,1
4,246096924610004,246096924610004+1785727+1,New Canaan,1712,0,,19,1,1
4,246096924610004,246096924610004+1785738+1,Grand Central,1723,1,,8,1,1
4,246096924610004,246096924610004+1785750+1,Grand Central,1731,1,,8,1,1
4,246096924610004,246096924610004+1785758+1,Grand Central,1735,1,,8,1,1
4,246096924610004,246096924610004+1785765+0,New Canaan,1740,0,,19,1,0
4,246096924610004,246096924610004+1785780+1,New Canaan,1750,0,,19,1,1
4,246096924610004,246096924610004+1785789+1,New Canaan,1752,0,,19,1,1
4,246096924610004,246096924610004+1785809+1,New Canaan,1770,0,,19,1,1
4,246096924610004,246096924610004+1785818+1,New Canaan,1774,0,,19,1,1
4,246096924610004,246096924610004+1785822+0,Grand Central,1775,1,,8,1,0
4,246096924610004,246096924610004+1785826+0,Grand Central,1777,1,,8,1,0
5,246096924610004,246096924610004+1785869+1,Grand Central,1811,1,,10,1,1
5,246096924610004,246096924610004+1785880+1,Grand Central,1819,1,,10,1,1
5,246096924610004,246096924610004+1785892+1,Grand Central,1831,1,,10,1,1
5,246096924610004,246096924610004+1785905+1,Grand Central,1841,1,,10,1,1
5,246096924610004,246096924610004+1785925+1,Danbury,1860,0,,21,1,1
5,246096924610004,246096924610004+1785938+1,Danbury,1868,0,,21,1,1
5,246096924610004,246096924610004+1785954+0,Danbury,1882,0,,21,1,0
2,246096924610004,246096924610004+1786646+1,Grand Central,306,1,,3,1,1
2,246096924610004,246096924610004+1786661+1,North White Plains,309,0,,14,1,1
2,246096924610004,246096924610004+1786679+1,Grand Central,312,1,,3,1,1
2,246096924610004,246096924610004+1786692+1,Grand Central,314,1,,3,1,1
2,246096924610004,246096924610004+1786721+1,Grand Central,326,1,,3,1,1
2,246096924610004,246096924610004+1786745+1,Grand Central,332,1,,3,1,1
